city,country,latitude,longitude,timestamp_utc,aqi,co,no,no2,o3,so2,pm25,pm10,nh3
Paris,FR,48.8566,2.3522,2026-02-03 11:00:00+00:00,2,139.47,0.02,1.32,83.54,0.18,0.5,0.78,0.28
Paris,FR,48.8566,2.3522,2026-02-03 12:00:00+00:00,2,139.83,0.03,1.38,81.02,0.17,0.5,0.66,0.31
Paris,FR,48.8566,2.3522,2026-02-03 13:00:00+00:00,2,139.27,0.03,1.24,79.79,0.15,0.5,0.52,0.29
Paris,FR,48.8566,2.3522,2026-02-03 14:00:00+00:00,2,139.16,0.04,1.13,78.07,0.13,0.5,0.5,0.27
Paris,FR,48.8566,2.3522,2026-02-03 15:00:00+00:00,2,140.58,0.03,1.14,76.19,0.13,0.5,0.54,0.27
Paris,FR,48.8566,2.3522,2026-02-03 16:00:00+00:00,2,143.7,0.02,1.59,73.03,0.17,0.5,0.66,0.35
Paris,FR,48.8566,2.3522,2026-02-03 17:00:00+00:00,2,148.71,0.0,2.39,68.89,0.22,0.69,0.97,0.42
Paris,FR,48.8566,2.3522,2026-02-03 18:00:00+00:00,2,154.67,0.0,2.95,65.5,0.27,0.94,1.28,0.38
Paris,FR,48.8566,2.3522,2026-02-03 19:00:00+00:00,2,158.89,0.0,3.38,61.66,0.32,1.22,1.63,0.36
Paris,FR,48.8566,2.3522,2026-02-03 20:00:00+00:00,1,165.21,0.0,3.8,57.82,0.35,1.53,2.04,0.36
Paris,FR,48.8566,2.3522,2026-02-03 21:00:00+00:00,1,171.19,0.0,4.14,54.06,0.36,1.86,2.44,0.37
Paris,FR,48.8566,2.3522,2026-02-03 22:00:00+00:00,1,174.61,0.0,4.41,50.28,0.34,2.16,2.82,0.38
Paris,FR,48.8566,2.3522,2026-02-03 23:00:00+00:00,1,176.02,0.0,4.44,47.52,0.26,2.35,3.07,0.38
Paris,FR,48.8566,2.3522,2026-02-04 00:00:00+00:00,1,175.96,0.0,4.18,45.79,0.2,2.43,3.15,0.38
Paris,FR,48.8566,2.3522,2026-02-04 01:00:00+00:00,1,174.43,0.0,3.79,44.55,0.17,2.4,3.1,0.38
Paris,FR,48.8566,2.3522,2026-02-04 02:00:00+00:00,1,172.54,0.0,3.38,44.66,0.15,2.29,2.95,0.37
Paris,FR,48.8566,2.3522,2026-02-04 03:00:00+00:00,1,170.83,0.0,2.98,46.08,0.15,0.0,0.0,0.36
Paris,FR,48.8566,2.3522,2026-02-04 04:00:00+00:00,1,170.42,0.0,2.79,48.08,0.15,1.86,2.44,0.36
Paris,FR,48.8566,2.3522,2026-02-04 05:00:00+00:00,1,171.48,0.0,2.97,49.06,0.19,1.74,2.31,0.36
Paris,FR,48.8566,2.3522,2026-02-04 06:00:00+00:00,1,175.68,0.0,3.71,49.25,0.28,1.82,2.43,0.36
Paris,FR,48.8566,2.3522,2026-02-04 07:00:00+00:00,1,180.05,0.0,4.58,49.18,0.36,1.99,2.69,0.38
Paris,FR,48.8566,2.3522,2026-02-04 08:00:00+00:00,1,181.42,0.01,4.89,48.89,0.41,2.15,2.96,0.39
Paris,FR,48.8566,2.3522,2026-02-04 09:00:00+00:00,1,180.77,0.28,4.44,50.14,0.44,2.25,3.15,0.4
Paris,FR,48.8566,2.3522,2026-02-04 10:00:00+00:00,1,176.43,0.57,3.3,55.18,0.42,0.0,0.0,0.43
Paris,FR,48.8566,2.3522,2026-02-04 11:00:00+00:00,1,170.45,0.65,2.62,59.06,0.4,1.52,2.12,0.52
Paris,FR,48.8566,2.3522,2026-02-04 12:00:00+00:00,2,164.54,0.58,2.24,62.11,0.38,1.28,1.74,0.62
Paris,FR,48.8566,2.3522,2026-02-04 13:00:00+00:00,2,156.61,0.13,1.88,69.34,0.28,0.79,1.11,0.52
Paris,FR,48.8566,2.3522,2026-02-04 14:00:00+00:00,2,152.35,0.07,1.65,70.96,0.21,0.53,0.63,0.48
Paris,FR,48.8566,2.3522,2026-02-04 15:00:00+00:00,2,152.04,0.04,1.7,70.9,0.18,0.5,0.55,0.49
Paris,FR,48.8566,2.3522,2026-02-04 16:00:00+00:00,2,155.57,0.02,2.1,70.35,0.21,0.5,0.58,0.58
Paris,FR,48.8566,2.3522,2026-02-04 17:00:00+00:00,2,159.4,0.0,2.69,68.55,0.26,0.55,0.67,0.75
Paris,FR,48.8566,2.3522,2026-02-04 18:00:00+00:00,2,162.18,0.0,2.92,67.35,0.31,0.61,0.87,0.86
Paris,FR,48.8566,2.3522,2026-02-04 19:00:00+00:00,2,161.87,0.0,2.84,65.66,0.33,0.68,1.01,0.83
Paris,FR,48.8566,2.3522,2026-02-04 20:00:00+00:00,2,161.34,0.0,2.6,65.27,0.31,0.73,1.05,0.72
Paris,FR,48.8566,2.3522,2026-02-04 21:00:00+00:00,2,160.09,0.0,2.29,65.51,0.27,0.75,1.04,0.56
Paris,FR,48.8566,2.3522,2026-02-04 22:00:00+00:00,2,156.02,0.0,1.85,66.63,0.19,0.67,0.88,0.36
Paris,FR,48.8566,2.3522,2026-02-04 23:00:00+00:00,2,154.22,0.0,1.7,66.33,0.14,0.64,0.82,0.28
Paris,FR,48.8566,2.3522,2026-02-05 00:00:00+00:00,2,153.68,0.0,1.62,65.71,0.12,0.67,0.84,0.25
Paris,FR,48.8566,2.3522,2026-02-05 01:00:00+00:00,2,153.31,0.0,1.57,65.08,0.11,0.71,0.89,0.24
Paris,FR,48.8566,2.3522,2026-02-05 02:00:00+00:00,2,152.19,0.0,1.48,64.68,0.09,0.68,0.87,0.21
Paris,FR,48.8566,2.3522,2026-02-05 03:00:00+00:00,2,150.18,0.0,1.39,64.21,0.08,0.61,0.78,0.2
Paris,FR,48.8566,2.3522,2026-02-05 04:00:00+00:00,2,147.75,0.0,1.29,64.1,0.07,0.55,0.68,0.18
Paris,FR,48.8566,2.3522,2026-02-05 05:00:00+00:00,2,145.09,0.0,1.23,64.04,0.07,0.53,0.64,0.19
Paris,FR,48.8566,2.3522,2026-02-05 06:00:00+00:00,2,144.06,0.0,1.4,63.68,0.1,0.54,0.69,0.2
Paris,FR,48.8566,2.3522,2026-02-05 07:00:00+00:00,2,143.92,0.0,1.72,62.84,0.14,0.61,0.78,0.21
Paris,FR,48.8566,2.3522,2026-02-05 08:00:00+00:00,2,143.59,0.0,1.96,61.31,0.17,0.65,0.84,0.23
Paris,FR,48.8566,2.3522,2026-02-05 09:00:00+00:00,2,143.08,0.01,2.07,60.09,0.19,0.66,0.86,0.26
Paris,FR,48.8566,2.3522,2026-02-05 10:00:00+00:00,1,141.52,0.07,2.01,59.84,0.2,0.63,0.87,0.33
Paris,FR,48.8566,2.3522,2026-02-05 11:00:00+00:00,2,139.1,0.11,1.86,60.53,0.2,0.58,0.85,0.42
Paris,FR,48.8566,2.3522,2026-02-05 12:00:00+00:00,2,135.79,0.13,1.67,62.4,0.19,0.54,0.79,0.52
Paris,FR,48.8566,2.3522,2026-02-05 13:00:00+00:00,2,134.24,0.11,1.59,65.62,0.19,0.54,0.75,0.57
Paris,FR,48.8566,2.3522,2026-02-05 14:00:00+00:00,2,132.83,0.08,1.65,67.29,0.19,0.56,0.77,0.57
Paris,FR,48.8566,2.3522,2026-02-05 15:00:00+00:00,2,132.31,0.05,1.79,67.74,0.19,0.57,0.81,0.58
Paris,FR,48.8566,2.3522,2026-02-05 16:00:00+00:00,2,134.25,0.03,2.2,67.29,0.21,0.63,0.91,0.56
Paris,FR,48.8566,2.3522,2026-02-05 17:00:00+00:00,2,138.85,0.0,2.92,64.94,0.25,0.81,1.11,0.48
Paris,FR,48.8566,2.3522,2026-02-05 18:00:00+00:00,2,145.09,0.0,3.51,62.41,0.29,1.05,1.35,0.4
Paris,FR,48.8566,2.3522,2026-02-05 19:00:00+00:00,2,148.28,0.0,3.68,60.17,0.29,1.21,1.49,0.33
Paris,FR,48.8566,2.3522,2026-02-05 20:00:00+00:00,1,151.09,0.0,3.5,59.82,0.27,1.27,1.53,0.28
Paris,FR,48.8566,2.3522,2026-02-05 21:00:00+00:00,1,154.43,0.0,3.21,59.87,0.24,1.36,1.6,0.25
Paris,FR,48.8566,2.3522,2026-02-05 22:00:00+00:00,2,156.19,0.0,2.87,60.15,0.21,1.46,1.71,0.25
Paris,FR,48.8566,2.3522,2026-02-05 23:00:00+00:00,1,156.38,0.0,2.54,59.61,0.17,1.51,1.8,0.27
Paris,FR,48.8566,2.3522,2026-02-06 00:00:00+00:00,1,156.2,0.0,2.3,58.28,0.15,1.5,1.81,0.28
Paris,FR,48.8566,2.3522,2026-02-06 01:00:00+00:00,1,155.88,0.0,2.18,56.56,0.13,1.41,1.7,0.26
Paris,FR,48.8566,2.3522,2026-02-06 02:00:00+00:00,1,155.05,0.0,2.13,55.71,0.12,1.26,1.51,0.24
Paris,FR,48.8566,2.3522,2026-02-06 03:00:00+00:00,1,150.26,0.0,1.82,57.37,0.11,1.04,1.29,0.25
Paris,FR,48.8566,2.3522,2026-02-06 04:00:00+00:00,2,142.52,0.0,1.25,62.16,0.1,0.81,1.12,0.26
Paris,FR,48.8566,2.3522,2026-02-06 05:00:00+00:00,2,136.68,0.0,0.86,66.93,0.1,0.7,1.11,0.28
Paris,FR,48.8566,2.3522,2026-02-06 06:00:00+00:00,2,134.63,0.0,0.86,71.54,0.14,0.75,1.26,0.29
Paris,FR,48.8566,2.3522,2026-02-06 07:00:00+00:00,2,134.69,0.0,1.1,75.06,0.17,0.81,1.43,0.29
Paris,FR,48.8566,2.3522,2026-02-06 08:00:00+00:00,2,136.32,0.0,1.29,77.23,0.2,0.85,1.54,0.29
Paris,FR,48.8566,2.3522,2026-02-06 09:00:00+00:00,2,138.32,0.0,1.37,77.39,0.22,0.83,1.56,0.29
Paris,FR,48.8566,2.3522,2026-02-06 10:00:00+00:00,2,138.96,0.02,1.38,76.18,0.22,0.7,1.28,0.27
Paris,FR,48.8566,2.3522,2026-02-06 11:00:00+00:00,2,138.79,0.03,1.38,74.93,0.19,0.54,0.89,0.26
Paris,FR,48.8566,2.3522,2026-02-06 12:00:00+00:00,2,138.44,0.04,1.34,74.53,0.17,0.5,0.66,0.26
Paris,FR,48.8566,2.3522,2026-02-06 13:00:00+00:00,2,138.22,0.06,1.21,75.59,0.16,0.5,0.55,0.26
Paris,FR,48.8566,2.3522,2026-02-06 14:00:00+00:00,2,137.79,0.07,1.06,75.88,0.15,0.5,0.53,0.27
Paris,FR,48.8566,2.3522,2026-02-06 15:00:00+00:00,2,137.89,0.07,1.01,76.09,0.14,0.5,0.52,0.28
Paris,FR,48.8566,2.3522,2026-02-06 16:00:00+00:00,2,138.46,0.05,1.23,76.29,0.15,0.5,0.55,0.33
Paris,FR,48.8566,2.3522,2026-02-06 17:00:00+00:00,2,139.7,0.01,1.67,76.7,0.19,0.51,0.75,0.42
Paris,FR,48.8566,2.3522,2026-02-06 18:00:00+00:00,2,141.29,0.0,1.96,77.89,0.25,0.59,1.03,0.48
Paris,FR,48.8566,2.3522,2026-02-06 19:00:00+00:00,2,141.66,0.0,2.14,78.79,0.3,0.75,1.36,0.48
Paris,FR,48.8566,2.3522,2026-02-06 20:00:00+00:00,2,143.33,0.0,2.24,79.32,0.33,0.94,1.71,0.47
Paris,FR,48.8566,2.3522,2026-02-06 21:00:00+00:00,2,145.19,0.0,2.3,79.54,0.34,1.13,2.04,0.46
Paris,FR,48.8566,2.3522,2026-02-06 22:00:00+00:00,2,145.56,0.0,2.33,78.1,0.32,1.26,2.25,0.42
Paris,FR,48.8566,2.3522,2026-02-06 23:00:00+00:00,2,146.64,0.0,2.31,75.68,0.26,1.34,2.35,0.39
Paris,FR,48.8566,2.3522,2026-02-07 00:00:00+00:00,2,147.35,0.0,2.13,73.18,0.2,1.37,2.34,0.36
Paris,FR,48.8566,2.3522,2026-02-07 01:00:00+00:00,2,146.75,0.0,1.93,70.0,0.17,1.36,2.22,0.34
Paris,FR,48.8566,2.3522,2026-02-07 02:00:00+00:00,2,146.66,0.0,1.75,67.91,0.15,1.32,2.1,0.31
Paris,FR,48.8566,2.3522,2026-02-07 03:00:00+00:00,2,146.38,0.0,1.57,66.76,0.13,1.25,1.94,0.29
Paris,FR,48.8566,2.3522,2026-02-07 04:00:00+00:00,2,145.9,0.0,1.38,67.42,0.11,1.18,1.75,0.28
Paris,FR,48.8566,2.3522,2026-02-07 05:00:00+00:00,2,147.05,0.0,1.41,65.0,0.11,1.22,1.7,0.3
Paris,FR,48.8566,2.3522,2026-02-07 06:00:00+00:00,2,150.24,0.0,1.72,62.09,0.14,1.36,1.81,0.33
Paris,FR,48.8566,2.3522,2026-02-07 07:00:00+00:00,1,152.7,0.0,2.18,59.62,0.18,1.49,1.97,0.37
Paris,FR,48.8566,2.3522,2026-02-07 08:00:00+00:00,1,155.17,0.01,2.5,58.62,0.22,1.55,2.08,0.39
Paris,FR,48.8566,2.3522,2026-02-07 09:00:00+00:00,1,156.15,0.13,2.48,59.25,0.24,1.54,2.12,0.41
Paris,FR,48.8566,2.3522,2026-02-07 10:00:00+00:00,2,154.92,0.29,2.11,61.47,0.24,1.43,2.02,0.42
Paris,FR,48.8566,2.3522,2026-02-07 11:00:00+00:00,2,151.13,0.34,1.77,64.61,0.23,1.28,1.89,0.51
Paris,FR,48.8566,2.3522,2026-02-07 12:00:00+00:00,2,146.47,0.3,1.48,68.7,0.22,1.19,1.82,0.64
Paris,FR,48.8566,2.3522,2026-02-07 13:00:00+00:00,2,136.63,0.12,0.78,86.88,0.17,0.67,1.15,0.39
Paris,FR,48.8566,2.3522,2026-02-07 14:00:00+00:00,2,133.94,0.08,0.64,91.05,0.15,0.57,0.94,0.35
Paris,FR,48.8566,2.3522,2026-02-07 15:00:00+00:00,2,133.96,0.06,0.68,91.64,0.15,0.6,0.94,0.39
Paris,FR,48.8566,2.3522,2026-02-07 16:00:00+00:00,2,136.52,0.05,1.03,90.31,0.17,0.73,1.14,0.53
Paris,FR,48.8566,2.3522,2026-02-07 17:00:00+00:00,2,140.82,0.01,1.7,86.47,0.23,0.99,1.52,0.79
Paris,FR,48.8566,2.3522,2026-02-07 18:00:00+00:00,2,145.79,0.0,2.2,82.52,0.28,1.28,1.92,0.96
Paris,FR,48.8566,2.3522,2026-02-07 19:00:00+00:00,2,149.59,0.0,2.65,77.55,0.32,1.58,2.31,0.88
Paris,FR,48.8566,2.3522,2026-02-07 20:00:00+00:00,2,155.72,0.0,3.1,72.49,0.35,1.91,2.73,0.73
Paris,FR,48.8566,2.3522,2026-02-07 21:00:00+00:00,2,161.88,0.0,3.43,68.19,0.35,2.24,3.12,0.56
Paris,FR,48.8566,2.3522,2026-02-07 22:00:00+00:00,2,165.82,0.0,3.68,63.46,0.32,2.52,3.43,0.44
Paris,FR,48.8566,2.3522,2026-02-07 23:00:00+00:00,1,170.14,0.0,3.84,58.78,0.23,2.77,3.7,0.39
Paris,FR,48.8566,2.3522,2026-02-08 00:00:00+00:00,1,173.17,0.0,3.87,53.91,0.17,2.99,3.94,0.38
Paris,FR,48.8566,2.3522,2026-02-08 01:00:00+00:00,1,175.47,0.0,3.94,48.33,0.14,3.2,4.17,0.4
Paris,FR,48.8566,2.3522,2026-02-08 02:00:00+00:00,1,178.88,0.0,4.12,42.88,0.13,3.41,4.42,0.44
Paris,FR,48.8566,2.3522,2026-02-08 03:00:00+00:00,1,181.92,0.0,4.3,38.34,0.13,3.58,4.62,0.48
Paris,FR,48.8566,2.3522,2026-02-08 04:00:00+00:00,1,184.54,0.0,4.45,35.03,0.13,3.7,4.78,0.52
Paris,FR,48.8566,2.3522,2026-02-08 05:00:00+00:00,1,187.67,0.0,4.73,32.81,0.15,3.81,4.92,0.52
Paris,FR,48.8566,2.3522,2026-02-08 06:00:00+00:00,1,196.61,0.01,5.82,30.63,0.27,4.17,5.38,0.54
Paris,FR,48.8566,2.3522,2026-02-08 07:00:00+00:00,1,205.61,0.04,7.5,28.38,0.37,4.59,5.83,0.53
Paris,FR,48.8566,2.3522,2026-02-08 08:00:00+00:00,1,211.43,0.14,8.43,27.26,0.41,4.84,6.1,0.5
Paris,FR,48.8566,2.3522,2026-02-08 09:00:00+00:00,1,214.07,1.19,6.91,29.63,0.44,5.01,6.38,0.48
Paris,FR,48.8566,2.3522,2026-02-08 10:00:00+00:00,1,201.59,1.42,4.57,38.98,0.42,4.47,6.02,0.52
Paris,FR,48.8566,2.3522,2026-02-08 11:00:00+00:00,1,195.28,1.43,3.64,42.67,0.44,4.18,5.91,0.67
Paris,FR,48.8566,2.3522,2026-02-08 12:00:00+00:00,1,190.14,1.25,3.15,46.5,0.47,4.35,6.2,0.87
Paris,FR,48.8566,2.3522,2026-02-08 13:00:00+00:00,2,165.56,0.33,1.38,74.46,0.43,3.37,4.63,0.6
Paris,FR,48.8566,2.3522,2026-02-08 14:00:00+00:00,2,154.68,0.16,0.87,81.77,0.32,2.79,3.68,0.5
Paris,FR,48.8566,2.3522,2026-02-08 15:00:00+00:00,2,150.72,0.11,0.8,82.99,0.28,2.66,3.46,0.5
Paris,FR,48.8566,2.3522,2026-02-08 16:00:00+00:00,2,157.61,0.17,2.31,75.24,0.37,3.11,4.02,0.95
Paris,FR,48.8566,2.3522,2026-02-08 17:00:00+00:00,2,172.71,0.08,5.36,62.23,0.5,4.06,5.25,1.54
Paris,FR,48.8566,2.3522,2026-02-08 18:00:00+00:00,1,191.59,0.0,7.83,52.74,0.67,5.21,6.72,1.64
Paris,FR,48.8566,2.3522,2026-02-08 19:00:00+00:00,1,211.09,0.0,9.59,45.59,0.88,6.49,8.3,1.88
Paris,FR,48.8566,2.3522,2026-02-08 20:00:00+00:00,1,230.8,0.0,10.81,40.61,0.96,7.95,10.02,2.02
Paris,FR,48.8566,2.3522,2026-02-08 21:00:00+00:00,1,246.76,0.01,11.62,36.72,0.98,9.59,11.86,2.09
Paris,FR,48.8566,2.3522,2026-02-08 22:00:00+00:00,2,254.54,0.01,11.93,33.3,0.85,11.04,13.42,1.86
Paris,FR,48.8566,2.3522,2026-02-08 23:00:00+00:00,2,256.3,0.01,11.59,31.05,0.54,12.14,14.55,1.29
Paris,FR,48.8566,2.3522,2026-02-09 00:00:00+00:00,2,256.76,0.01,10.98,29.35,0.36,13.09,15.47,0.91
Paris,FR,48.8566,2.3522,2026-02-09 01:00:00+00:00,2,254.36,0.0,10.12,28.27,0.27,13.68,15.84,0.69
Paris,FR,48.8566,2.3522,2026-02-09 02:00:00+00:00,2,250.39,0.0,9.07,28.65,0.22,13.7,15.8,0.58
Paris,FR,48.8566,2.3522,2026-02-09 03:00:00+00:00,2,242.69,0.0,7.93,29.97,0.19,13.22,15.18,0.5
Paris,FR,48.8566,2.3522,2026-02-09 04:00:00+00:00,2,229.74,0.0,6.59,33.86,0.18,12.16,13.84,0.46
Paris,FR,48.8566,2.3522,2026-02-09 05:00:00+00:00,2,221.28,0.0,5.86,36.1,0.18,11.02,12.46,0.43
Paris,FR,48.8566,2.3522,2026-02-09 06:00:00+00:00,2,219.18,0.01,6.09,37.19,0.27,10.17,11.51,0.43
Paris,FR,48.8566,2.3522,2026-02-09 07:00:00+00:00,1,217.72,0.01,6.87,37.55,0.37,9.16,10.45,0.44
Paris,FR,48.8566,2.3522,2026-02-09 08:00:00+00:00,1,215.22,0.03,7.39,37.99,0.42,8.03,9.34,0.46
Paris,FR,48.8566,2.3522,2026-02-09 09:00:00+00:00,1,208.25,0.3,6.53,41.11,0.44,7.0,8.49,0.49
Paris,FR,48.8566,2.3522,2026-02-09 10:00:00+00:00,1,192.52,0.34,4.54,48.57,0.39,5.9,7.88,0.57
Paris,FR,48.8566,2.3522,2026-02-09 11:00:00+00:00,1,183.89,0.4,3.68,50.75,0.38,4.85,7.02,0.74
Paris,FR,48.8566,2.3522,2026-02-09 12:00:00+00:00,1,177.56,0.41,3.18,52.54,0.37,3.94,6.11,1.01
Paris,FR,48.8566,2.3522,2026-02-09 13:00:00+00:00,2,161.62,0.15,2.03,70.44,0.25,2.8,4.43,0.84
Paris,FR,48.8566,2.3522,2026-02-09 14:00:00+00:00,2,152.5,0.09,1.58,77.45,0.2,1.98,3.07,0.71
Paris,FR,48.8566,2.3522,2026-02-09 15:00:00+00:00,2,149.96,0.05,1.54,77.81,0.18,1.48,2.22,0.67
Paris,FR,48.8566,2.3522,2026-02-09 16:00:00+00:00,2,150.29,0.02,1.61,77.17,0.16,1.03,1.46,0.58
Paris,FR,48.8566,2.3522,2026-02-09 17:00:00+00:00,2,150.76,0.0,1.72,76.22,0.14,0.75,1.0,0.47
Paris,FR,48.8566,2.3522,2026-02-09 18:00:00+00:00,2,151.59,0.0,1.81,75.9,0.16,0.68,0.87,0.4
Paris,FR,48.8566,2.3522,2026-02-09 19:00:00+00:00,2,151.22,0.0,1.84,76.22,0.17,0.71,0.87,0.3
Paris,FR,48.8566,2.3522,2026-02-09 20:00:00+00:00,2,151.28,0.0,1.81,77.19,0.17,0.78,0.92,0.23
Paris,FR,48.8566,2.3522,2026-02-09 21:00:00+00:00,2,151.34,0.0,1.81,77.38,0.17,0.86,1.0,0.21
Paris,FR,48.8566,2.3522,2026-02-09 22:00:00+00:00,2,151.47,0.0,1.82,76.49,0.15,0.91,1.04,0.19
Paris,FR,48.8566,2.3522,2026-02-09 23:00:00+00:00,2,151.12,0.0,1.76,75.16,0.12,0.85,0.97,0.18
Paris,FR,48.8566,2.3522,2026-02-10 00:00:00+00:00,2,150.96,0.0,1.68,73.36,0.1,0.73,0.85,0.16
Paris,FR,48.8566,2.3522,2026-02-10 01:00:00+00:00,2,150.44,0.0,1.64,71.02,0.09,0.61,0.71,0.17
Paris,FR,48.8566,2.3522,2026-02-10 02:00:00+00:00,2,148.28,0.0,1.58,67.68,0.09,0.54,0.65,0.18
Paris,FR,48.8566,2.3522,2026-02-10 03:00:00+00:00,2,143.05,0.0,1.43,64.81,0.09,0.54,0.68,0.18
Paris,FR,48.8566,2.3522,2026-02-10 04:00:00+00:00,2,137.96,0.0,1.22,64.96,0.09,0.6,0.81,0.22
Paris,FR,48.8566,2.3522,2026-02-10 05:00:00+00:00,2,134.74,0.0,1.1,66.58,0.12,0.66,0.97,0.27
Paris,FR,48.8566,2.3522,2026-02-10 06:00:00+00:00,2,134.69,0.0,1.23,68.52,0.17,0.74,1.12,0.32
Paris,FR,48.8566,2.3522,2026-02-10 07:00:00+00:00,2,135.35,0.0,1.54,69.15,0.23,0.84,1.32,0.35
Paris,FR,48.8566,2.3522,2026-02-10 08:00:00+00:00,2,136.34,0.0,1.78,68.95,0.27,0.94,1.55,0.38
Paris,FR,48.8566,2.3522,2026-02-10 09:00:00+00:00,2,137.32,0.02,1.89,67.96,0.29,1.05,1.77,0.39
Paris,FR,48.8566,2.3522,2026-02-10 10:00:00+00:00,2,136.95,0.04,1.91,66.47,0.27,1.06,1.7,0.33
Paris,FR,48.8566,2.3522,2026-02-10 11:00:00+00:00,2,134.69,0.07,1.89,62.14,0.22,0.87,1.3,0.25
Paris,FR,48.8566,2.3522,2026-02-10 12:00:00+00:00,1,131.16,0.11,1.89,55.9,0.17,0.69,0.91,0.2
Paris,FR,48.8566,2.3522,2026-02-10 13:00:00+00:00,1,127.56,0.11,2.06,48.72,0.14,0.6,0.71,0.18
Paris,FR,48.8566,2.3522,2026-02-10 14:00:00+00:00,1,124.69,0.12,2.38,41.49,0.13,0.53,0.62,0.18
Paris,FR,48.8566,2.3522,2026-02-10 15:00:00+00:00,1,123.35,0.1,2.8,36.28,0.12,0.5,0.56,0.17
Paris,FR,48.8566,2.3522,2026-02-10 16:00:00+00:00,1,121.55,0.06,3.11,34.69,0.12,0.5,0.54,0.16
Paris,FR,48.8566,2.3522,2026-02-10 17:00:00+00:00,1,116.14,0.01,3.04,37.19,0.12,0.5,0.52,0.15
Paris,FR,48.8566,2.3522,2026-02-10 18:00:00+00:00,1,112.17,0.0,2.73,41.4,0.14,0.5,0.51,0.15
Paris,FR,48.8566,2.3522,2026-02-10 19:00:00+00:00,1,111.12,0.0,2.37,45.32,0.19,0.51,0.62,0.15
Paris,FR,48.8566,2.3522,2026-02-10 20:00:00+00:00,1,110.73,0.0,2.03,48.53,0.21,0.71,0.87,0.16
Paris,FR,48.8566,2.3522,2026-02-10 21:00:00+00:00,1,110.89,0.0,1.78,51.29,0.2,0.74,0.89,0.16
Paris,FR,48.8566,2.3522,2026-02-10 22:00:00+00:00,1,110.27,0.0,1.55,53.38,0.18,0.62,0.74,0.15
Paris,FR,48.8566,2.3522,2026-02-10 23:00:00+00:00,1,109.7,0.0,1.32,55.49,0.13,0.5,0.53,0.13
Paris,FR,48.8566,2.3522,2026-02-11 00:00:00+00:00,1,109.85,0.0,1.14,57.6,0.1,0.5,0.5,0.12
Paris,FR,48.8566,2.3522,2026-02-11 01:00:00+00:00,2,111.43,0.0,0.96,61.67,0.08,0.5,0.5,0.13
Paris,FR,48.8566,2.3522,2026-02-11 02:00:00+00:00,2,115.54,0.0,0.82,67.95,0.08,0.5,0.5,0.14
Paris,FR,48.8566,2.3522,2026-02-11 03:00:00+00:00,2,122.34,0.0,0.7,74.77,0.08,0.5,0.5,0.15
Paris,FR,48.8566,2.3522,2026-02-11 04:00:00+00:00,2,130.06,0.0,0.65,77.9,0.09,0.5,0.5,0.15
Paris,FR,48.8566,2.3522,2026-02-11 05:00:00+00:00,2,136.27,0.0,0.68,77.02,0.1,0.5,0.5,0.15
Paris,FR,48.8566,2.3522,2026-02-11 06:00:00+00:00,2,139.42,0.0,0.88,75.67,0.14,0.5,0.5,0.15
Paris,FR,48.8566,2.3522,2026-02-11 07:00:00+00:00,2,140.03,0.0,1.13,76.87,0.17,0.5,0.5,0.15
Paris,FR,48.8566,2.3522,2026-02-11 08:00:00+00:00,2,139.2,0.0,1.26,80.08,0.21,0.5,0.56,0.16
Paris,FR,48.8566,2.3522,2026-02-11 09:00:00+00:00,2,138.36,0.01,1.36,82.13,0.29,0.55,0.8,0.18
Paris,FR,48.8566,2.3522,2026-02-11 10:00:00+00:00,2,138.05,0.02,1.41,81.75,0.33,0.68,1.16,0.23
Paris,FR,48.8566,2.3522,2026-02-11 11:00:00+00:00,2,138.25,0.03,1.41,81.16,0.36,0.81,1.47,0.3
Paris,FR,48.8566,2.3522,2026-02-11 12:00:00+00:00,2,137.01,0.03,1.36,82.35,0.34,0.8,1.42,0.36
Paris,FR,48.8566,2.3522,2026-02-11 13:00:00+00:00,2,135.97,0.03,1.3,85.25,0.28,0.89,1.42,0.38
Paris,FR,48.8566,2.3522,2026-02-11 14:00:00+00:00,2,134.92,0.04,1.31,86.2,0.25,1.3,1.74,0.36
Paris,FR,48.8566,2.3522,2026-02-11 15:00:00+00:00,2,135.13,0.03,1.32,85.14,0.19,1.67,1.96,0.29
Paris,FR,48.8566,2.3522,2026-02-11 16:00:00+00:00,2,134.82,0.01,1.36,82.58,0.13,1.77,1.93,0.2
Paris,FR,48.8566,2.3522,2026-02-11 17:00:00+00:00,2,132.65,0.0,1.43,79.28,0.1,1.48,1.58,0.14
Paris,FR,48.8566,2.3522,2026-02-11 18:00:00+00:00,2,130.74,0.0,1.58,75.76,0.11,1.07,1.15,0.12
Paris,FR,48.8566,2.3522,2026-02-11 19:00:00+00:00,2,130.66,0.0,1.8,73.74,0.11,0.64,0.71,0.11
Paris,FR,48.8566,2.3522,2026-02-11 20:00:00+00:00,2,129.61,0.0,1.78,74.6,0.1,0.5,0.5,0.1
Paris,FR,48.8566,2.3522,2026-02-11 21:00:00+00:00,2,124.82,0.0,1.61,73.92,0.1,0.5,0.5,0.09
Paris,FR,48.8566,2.3522,2026-02-11 22:00:00+00:00,2,115.86,0.0,1.36,68.09,0.09,0.5,0.5,0.1
Paris,FR,48.8566,2.3522,2026-02-11 23:00:00+00:00,2,108.65,0.0,0.99,63.49,0.08,0.5,0.5,0.12
